data_id,judul_singkat,judul_tentang,relasi_peraturan,regulasi_rujukan,regulasi_tentang
169882,Peraturan Bawaslu No. 8 Tahun 2016,"Perubahan atas Peraturan Badan Pengawas Pemilihan Umum Nomor 10 Tahun 2015 Tentang Pengawasan Kampanye Pemilihan Gubernur dan Wakil Gubernur, Bupati dan Wakil Bupati, Serta Walikota dan Wakil Walikota",Mengubah,Peraturan Bawaslu No. 10 Tahun 2015,"Pengawasan Kampanye Pemilihan Gubernur dan Wakil Gubernur, Bupati dan Wakil Bupati Serta Walikota dan Wakil Walikota"
167933,PERBUP Kab. Banyumas No. 62 Tahun 2020,"Standarisasi Biaya Kegiatan Dan Honorarium, Biaya Pemeliharaan Dan Standarisasi Harga Pengadaan Barang/Jasa Kebutuhan Pemerintah Kabupaten Banyumas Tahun Anggaran 2021",Diubah,PERBUP Kab. Banyumas No. 42 Tahun 2021,"Perubahan Kedua Atas Peraturan Bupati Banyumas Nomor 62 Tahun 2020 Standarisasi Biayan Kegiatan dan Honorarium, Biaya Pemeliharaan dan Standarisasi Harga Pengadaan Barang/Jasa Pemerintah Kabupaten Banyumas Tahun Anggaran 2021"
167933,PERBUP Kab. Banyumas No. 62 Tahun 2020,"Standarisasi Biaya Kegiatan Dan Honorarium, Biaya Pemeliharaan Dan Standarisasi Harga Pengadaan Barang/Jasa Kebutuhan Pemerintah Kabupaten Banyumas Tahun Anggaran 2021",Diubah,PERBUP Kab. Banyumas No. 22 Tahun 2021,"Perubahan atas Peraturan  Bupati Banyumas Nomor 62 Tahun 2020  Standarisasi Biaya kegiatan dan Honorarium, Biaya Pemeliharaan dan Standarisasi Harga Pengadaan Barang/Jasa Pemerintah Kabupaten Banyumas Tahun Anggaran 2021"
297632,PERBUP Kab. Banyumas No. 34 Tahun 2022,"Standar Biaya Kegiatan dan Honorarium, Biaya Pemeliharaan dan Standar Harga Pengadaan Barang/Jasa Kebutuhan Pemerintah Kabupaten Banyumas Tahun Anggaran 2023",Diubah,PERBUP Kab. Banyumas No. 7 Tahun 2023,"Perubahan Atas Peraturan Bupati Banyumas Nomor 34 Tahun 2022 Tentang Standar Biaya Kegiatan Dan Honorarium, Biaya Pemeliharaan Dan Standar Harga Pengadaan Barang/Jasa Pemerintah Kabupaten Banyumas Tahun Anggaran 2023"
86290,PERDA Prov. Bangka Belitung No. 4 Tahun 2018,RETRIBUSI JASA USAHA,Mencabut,PERDA Prov. Bangka Belitung No. 9 Tahun 2015,Perubahan Kedua atas Peraturan Daerah Nomor 3 Tahun 2012 Retribusi Jasa Usaha
86290,PERDA Prov. Bangka Belitung No. 4 Tahun 2018,RETRIBUSI JASA USAHA,Mencabut,PERDA Prov. Bangka Belitung No. 5 Tahun 2014,Perubahan atas Peraturan Daerah Nomor 3 Tahun 2012 Retribusi Jasa Usaha
86290,PERDA Prov. Bangka Belitung No. 4 Tahun 2018,RETRIBUSI JASA USAHA,Mencabut,PERDA Prov. Bangka Belitung No. 3 Tahun 2012,Retribusi Jasa Usaha
210321,PERBUP Kab. Gunung Mas No. 8 Tahun 2022,"Kedudukan, Susunan Organisasi, Tugas dan Fungsi serta Tata Kerja Dinas Komunikasi, Informatika, Persandian dan Statistika Kabupaten Gunung Mas",Mencabut,PERBUP Kab. Gunung Mas No. 58 Tahun 2019,"Kedudukan, Susunan Organisasi, Tugas Dan Fungsi Serta Tata Kerja Dinas Komunikasi, Informatika, Persandian Dan Statistik Di Lingkungan Pemerintah Kabupaten Gunung Mas"
279266,PERBUP Kab. Konawe Utara No. 41 Tahun 2022,Pedoman Pelaksanaan Kerja Sama Publikasi Pemerintah Daerah Melalui Media Masa,Diubah,PERBUP Kab. Konawe Utara No. 73 Tahun 2022,PERUBAHAN ATAS PERATURAN BUPATI KONAWE UTARA NOMOR 41 TAHUN 2022 TENTANG PEDOMAN PELAKSANAAN KERJASAMA PUBLIKASI PEMERINTAH DAERAH MELALUI MEDIA MASSA
28610,UU No. 12 Tahun 2011,Pembentukan Peraturan Perundang-Undangan,Diubah,UU No. 13 Tahun 2022,Perubahan Kedua atas Undang-Undang Nomor 12 Tahun 2011 Pembentukan Peraturan Perundang-Undangan
28610,UU No. 12 Tahun 2011,Pembentukan Peraturan Perundang-Undangan,Diubah,UU No. 15 Tahun 2019,Perubahan atas Undang-Undang Nomor 12 Tahun 2011 Tentang Pembentukan Peraturan Perundang-Undangan
28610,UU No. 12 Tahun 2011,Pembentukan Peraturan Perundang-Undangan,Mencabut,UU No. 10 Tahun 2004,Pembentukan Peraturan Perundang-Undangan
268980,Permendag No. 48/M-DAG/PER/12/2011 Tahun 2011,Ketentuan Impor Barang Modal Bukan baru,Diubah,Permendag No. 77/M-DAG/PER/12/2012 Tahun 2012,Perubahan atas Peraturan Menteri Perdagangan Nomor 48/M-DAG/PER/12/2011 Tentang Ketentuan Impor Barang Modal Bukan Baru
251698,PERBUP Kab. Karang Asem No. 8 Tahun 2020,Perubahan Ketiga Atas Peraturan Bupati Nomor 19 Tahun 2014 Tentang Kebijakan Akutansi Pemerintah Kabupaten Karangasem,Diubah,PERBUP Kab. Karang Asem No. 8 Tahun 2020,Perubahan Ketiga Atas Peraturan Bupati Nomor 19 Tahun 2014 Tentang Kebijakan Akutansi Pemerintah Kabupaten Karangasem
251698,PERBUP Kab. Karang Asem No. 8 Tahun 2020,Perubahan Ketiga Atas Peraturan Bupati Nomor 19 Tahun 2014 Tentang Kebijakan Akutansi Pemerintah Kabupaten Karangasem,Mengubah,PERBUP Kab. Karang Asem No. 8 Tahun 2020,Perubahan Ketiga Atas Peraturan Bupati Nomor 19 Tahun 2014 Tentang Kebijakan Akutansi Pemerintah Kabupaten Karangasem
114446,PERBUP Kab. Hulu Sungai Selatan No. 27 Tahun 2019,Perubahan Kedua Atas Peraturan Bupati Nomor 46 Tahun 2017 Tentang Pendelegasian Kewenangan Penandatanganan Perizinan dan Non Perizinan Kepada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Hulu Sungai Selatan,Mengubah,PERBUP Kab. Hulu Sungai Selatan No. 12 Tahun 2018,Perubahan Atas Peraturan Bupati Nomor 46 Tahun 2017 Tentang Pendelegasian Kewenangan Penandatanganan Perizinan dan Non Perizinan Kepada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Hulu Sungai Selatan
212140,PERWALI Kota Semarang No. 43 Tahun 2022,Perubahan atas Peraturan Walikota Semarang Nomor 88 Tahun 2021 tentang Pendelegasian Kewenangan Penyelenggaraan dan Penandatanganan Perizinan dan Non Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kota Semarang,Mengubah,"Peraturan Walikota Semarang 
No. 88 Tahun 2021","Pendelegasian 
Kewenangan Penyelenggaraan dan Penandatanganan 
Perizinan Dan Non Perizinan Kepada Kepala Dinas 
Penanaman Modal dan Pelayanan Terpadu Satu Pintu 
Kota Semarang"
43326,PERWALI Kota Singkawang No. 53 Tahun 2016,"Kedudukan, Susunan Organisasi, Tugas Dan Fungsi Serta Tata Kerja Sekretariat Daerah",Dicabut,PERWALI Kota Singkawang No. 54 Tahun 2019,"KEDUDUKAN, SUSUNAN ORGANISASI, TUGAS DAN FUNGSI SERTA TATA KERJA SEKRETARIAT DAERAH"
43326,PERWALI Kota Singkawang No. 53 Tahun 2016,"Kedudukan, Susunan Organisasi, Tugas Dan Fungsi Serta Tata Kerja Sekretariat Daerah",Diubah,PERWALI Kota Singkawang No. 58 Tahun 2018,"PERUBAHAN ATAS PERATURAN WALIKOTA NOMOR 53 TAHUN 2016 TENTANG KEDUDUKAN, SUSUNAN ORGANISASI, TUGAS DAN FUNGSI SERTA TATA KERJA SEKRETARIAT DAERAH"
27376,UU No. 8 Tahun 2015,"Perubahan atas Undang-Undang Nomor 1 Tahun 2015 tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2014 Tentang Pemilihan Gubernur, Bupati, dan Walikota Menjadi Undang-Undang",Diubah,PERPU No. 2 Tahun 2020,"Perubahan Ketiga atas Undang-Undang Nomor 1 Tahun 2015 Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2014 Tentang Pemilihan Gubernur, Bupati, dan Walikota Menjadi Undang-Undang"
27376,UU No. 8 Tahun 2015,"Perubahan atas Undang-Undang Nomor 1 Tahun 2015 tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2014 Tentang Pemilihan Gubernur, Bupati, dan Walikota Menjadi Undang-Undang",Mengubah,UU No. 1 Tahun 2015,"Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 1 Tahun 2014 Tentang Pemilihan Gubernur, Bupati, Dan Walikota Menjadi Undang-Undang"
6095,PERDA Kab. Sleman No. 4 Tahun 2011,Pajak Reklame,Dicabut,PERDA Kab. Sleman No. 7 Tahun 2023,Pajak Daerah dan Retribusi Daerah
270751,PERBUP Kab. Gunung Mas No. 58 Tahun 2019,"Kedudukan, Susunan Organisasi, Tugas Dan Fungsi Serta Tata Kerja Dinas Komunikasi, Informatika, Persandian Dan Statistik Di Lingkungan Pemerintah Kabupaten Gunung Mas",Dicabut,PERBUP Kab. Gunung Mas No. 8 Tahun 2022,"Kedudukan, Susunan Organisasi, Tugas dan Fungsi serta Tata Kerja Dinas Komunikasi, Informatika, Persandian dan Statistika Kabupaten Gunung Mas"
270751,PERBUP Kab. Gunung Mas No. 58 Tahun 2019,"Kedudukan, Susunan Organisasi, Tugas Dan Fungsi Serta Tata Kerja Dinas Komunikasi, Informatika, Persandian Dan Statistik Di Lingkungan Pemerintah Kabupaten Gunung Mas",Mencabut,PERBUP Kab. Gunung Mas No. 36 Tahun 2016,"Kedudukan, Susunan Organisasi, Tugas Dan Fungsi Serta Tata Kerja Dinas Di Lingkungan Pemerintah Kabupaten Gunung Mas"
51168,PERGUB Prov. DKI Jakarta No. 12 Tahun 2017,Pencabutan Peraturan Gubernur Nomor 192 Tahun 2015 Tentang Honorarium Kepanitiaan Non Pegawai Negeri Sipil Dalam Penyelesaian Sidang Sengketa Informasi Pada Komisi Informasi Provinsi,Mencabut,Peraturan Gubernur No. 192 Tahun 2015,Honorarium Kepanitiaan Non Pegawai Negeri Sipil Dalam Penyelesaian Sidang Sengketa Informasi pada Komisi Informasi Provinsi
205468,PERDA Kab. Blora No. 3 Tahun 2022,Perubahan atas Peraturan Daerah Nomor 17 Tahun 2018 tentang Pengelolaan Barang Milik Daerah,Mengubah,Peraturan Daerah No. 17 Tahun 2018,Pengelolaan Barang Milik Daerah
248232,PERWALI Kota Lubuk Linggau No. 6 Tahun 2021,Perubahan atas Peraturan Walikota Nomor 16 Tahun 2020 tentang Pendelegasian Kewenangan Penyelenggaraan dan Penandatanganan Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,Dicabut,PERWALI Kota Lubuk Linggau No. 8 Tahun 2022,Pendelegasian Wewenang Penyelenggaraan Pelayanan Perizinan Berusaha Berbasis Risiko dan Non Perizinan Kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kota Lubuklinggau
248232,PERWALI Kota Lubuk Linggau No. 6 Tahun 2021,Perubahan atas Peraturan Walikota Nomor 16 Tahun 2020 tentang Pendelegasian Kewenangan Penyelenggaraan dan Penandatanganan Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,Mengubah,Peraturan Walikota No. 16 Tahun 2020,Pendelegasian Kewenangan Penyelenggaraan dan Penandatanganan Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu
119578,Permendag No. 78 Tahun 2019,Perubahan Atas Peraturan Menteri Perdagangan Nomor 38 Tahun 2019 Tentang Ketentuan Petunjuk Penggunaan Dan Jaminan Layanan Purna Jual Bagi Produk Elektronika Dan Produk Telematika,Dicabut,Permendag No. 26 Tahun 2021,Penetapan Standar Kegiatan Usaha dan Produk Pada Penyelenggaraan Perizinan Berusaha Berbasis Risiko Sektor Perdagangan
119578,Permendag No. 78 Tahun 2019,Perubahan Atas Peraturan Menteri Perdagangan Nomor 38 Tahun 2019 Tentang Ketentuan Petunjuk Penggunaan Dan Jaminan Layanan Purna Jual Bagi Produk Elektronika Dan Produk Telematika,Mengubah,Permendag No. 38 Tahun 2019,Ketentuan Petunjuk Penggunaan Dan Jaminan Layanan Purna Jual Bagi Produk Elektronika Dan Produk Telematika
136271,PERBUP Kab. Majalengka No. 22 Tahun 2016,Uraian Tugas Dinas  di Lingkungan Pemerintah Kabupaten Majalengka,Dicabut,PERBUP Kab. Majalengka No. 26 Tahun 2020,Rincian Tugas Fungsi dan Tata Kerja Dinas Pariwisata dan Kebudayaan Kabupaten Majalengka
255205,PERGUB Prov. Kalimantan Utara No. 9 Tahun 2020,Perubahan Atas Peraturan Gubernur Kalimantan Utara Nomor 7 Tahun 2017 Tentang Uraian Tugas Jabatan Struktural Di Lingkungan Dinas Daerah Provinsi Kalimantan Utara,Mengubah,PERATURAN GUBERNUR KALIMANTAN UTARA NOMOR 7 TAHUN 2017 TENTANG URAIAN TUGAS JABATAN STRUKTURAL DI LINGKUNGAN DINAS DAERAH PROVINSI KALIMANTAN UTARA,
57646,PERDA Kab. Hulu Sungai Tengah No. 7 Tahun 2017,Perubahan Atas Peraturan Daerah Kabupaten Hulu Sungai Tengah Nomor 4 Tahun 2012 Tentang Retribusi Jasa Umum,Mengubah,PERDA Kab. Hulu Sungai Tengah No. 4 Tahun 2012,Retribusi Jasa Umum
21567,PERDA Kota Pagar Alam No. 3 Tahun 2008,Pembentukan Organisasi dan Tata Kerja Lembaga Teknis Daerah Kota Pagar Alam,Diubah,PERDA Kota Pagar Alam No. 8 Tahun 2011,Pembentukan Organisasi dan Tata kerja Dinas Kebersihan dan Pertamanan Kota Pagaralam
245609,PERDA Prov. Sulawesi Tengah No. 4 Tahun 2008,Organisasi dan Tata Kerja Sekretariat Daerah Propinsi Sulawesi Tengah,Dicabut,PERDA Prov. Sulawesi Tengah No. 8 Tahun 2016,Pembentukan dan Susunan Perangkat Daerah Provinsi
15529,PERDA Kota Pangkal Pinang No. 07 Tahun 2008,Perubahan atas Peraturan Nomor 03 Tahun 2008 tentang Pembentukan dan Susunan Organisasi Perangkat Pemerintah Kota Pangkalpinang,Mengubah,PERDA Kota Pangkal Pinang No. 03 Tahun 2008,Pembentukan dan Susunan Organisasi Perangkat Pemerintah Kota Pangkalpinang
253901,PERBUP Kab. Serdang Bedagai No. 17 Tahun 2018,Pedoman Kerjasama Publikasi Pemerintah Kabupaten Serdang Bedagai Dengan Media Massa,Dicabut,Peraturan Bupati Serdang Bedagai No. 2 Tahun 2017,"Pendelegasian Wewenang Pelayanan Perizinan dan Non Perizinan kepada Dinas Penanaman Modal dan Pelayanan Perizinan Terpadu
Satu Pintu Kabupaten Serdang Bedagai"
254059,Permenkominfo No. 23/PER/M.KOMINFO/12/2010 Tahun 2010,Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor 17/PER/M.KOMINFO/10/2005 tentang Tata Cara Perizinan dan Ketentuan Operasional Penggunaan Spektrum Frekuensi Radio,Dicabut,Permenkominfo No. 4 Tahun 2015,Ketentuan Operasional dan Tata Cara Perizinan Penggunaan Spektrum Frekuensi Radio
254059,Permenkominfo No. 23/PER/M.KOMINFO/12/2010 Tahun 2010,Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor 17/PER/M.KOMINFO/10/2005 tentang Tata Cara Perizinan dan Ketentuan Operasional Penggunaan Spektrum Frekuensi Radio,Mengubah,Permenkominfo No. 17/PER/M.KOMINFO/9/2005 Tahun 2005,Tata Cara Perizinan dan Ketentuan Operasional Penggunaan Spektrum Frekuensi Radio
310921,Peraturan BMKG No. 4 Tahun 2020,"Rencana Strategis Badan Meteorologi, Klimatologi dan Geofisika Tahun 2020-2024",Mencabut,Perka  BMKG No. 15 Tahun 2017,"Perubahan Kedua Atas Peraturan Kepala Badan Metereologi, Klimatologi, dan Geofisika Nomor 9 Tahun 2015 Rencana Strategis Badan Metereologi, Klimatologi, dan Geofisika Tahun 2015-2019"
310921,Peraturan BMKG No. 4 Tahun 2020,"Rencana Strategis Badan Meteorologi, Klimatologi dan Geofisika Tahun 2020-2024",Mencabut,"Peraturan Kepala Badan Metereologi, Klimatologi, dan Geofisika No. 9 Tahun 2015","Rencana Strategis Badan Metereologi, Klimatologi, dan Geofisika Tahun 2015-2019"
215285,PERBUP Kab. Bulungan No. 23 Tahun 2021,Perubahan Atas Peraturan Bupati Nomor 40 Tahun 2020 tentang Pedoman Standar Harga Satuan Di Lingkungan Pemerintah Daerah,Dicabut,PERBUP Kab. Bulungan No. 39 Tahun 2021,"Pedoman Standar Biaya Honorarium/Biaya Jasa Lainnya, Biaya Perjalanan Dinas, Biaya Konsumsi Rapat, Biaya Pengadaan Kendaraan dan Biaya Pemeliharaan Jasa di Lingkungan Pemerintah Daerah"
215285,PERBUP Kab. Bulungan No. 23 Tahun 2021,Perubahan Atas Peraturan Bupati Nomor 40 Tahun 2020 tentang Pedoman Standar Harga Satuan Di Lingkungan Pemerintah Daerah,Mengubah,PERBUP Kab. Bulungan No. 40 Tahun 2020,Pedoman Standar Harga Satuan di Lingkungan Pemerintah Daerah
286580,PERBUP Kab. Pati No. 66 Tahun 2009,"Perubahan atas Peraturan Bupati Pati Nomor 32 Tahun 2008 tentang Tugas Pokok, Fungsi dan Rincian Tugas Jabatan Struktural Dinas Daerah",Mengubah,"Peraturan Bupati Pati No. 32 Tahun 2008 Tentang Tugas Pokok, Fungsi Dan Rincian Tugas Jabatan Struktural Dinas Daerah",
255987,PERBUP Kab. Bekasi No. 56 Tahun 2014,Organisasi dan Tata Kerja Dinas Komunikasi dan Informatika,Diubah,PERBUP Kab. Bekasi No. 38 Tahun 2015,Perubahan atas Peraturan Bupati Bekasi Nomor 56 Tahun 2014 Tentang Organisasi dan Tata Kerja Dinas Komunikasi dan Informatika  Kabupaten Bekasi
201400,PERWALI Kota Bogor No. 16 Tahun 2010,Petunjuk Pelaksanaan Penataan Dan Pembangunan Menara Telekomunikasi Bersama,Dicabut,PERWALI Kota Bogor No. 115 Tahun 2022,Pedoman Penataan Dan Pengawasan Menara Telekomunikasi
300356,PERBUP Kab. Boalemo No. 12 Tahun 2022,Perubahan Atas Peraturan Bupati Boalemo Nomor 6 Tahun 2019 Tentang Gerakan Masyarakat Hidup Sehat Kabupaten Boalemo,Mengubah,PERBUP Kab. Boalemo No. 6 Tahun 2019,Pelaksanaan Peraturan Daerah Kabupaten Boalemo No.3 Tahun 2019 Hak Keuangan dan Administratif Pimpinan dan Anggota Dewan Perwakilan Rakyat Daerah Kabupaten Boalemo
131396,PERDA Kab. Bandung No. 1 Tahun 2020,PELAYANAN TERPADU SATU PINTU,Dicabut,PERDA Kab. Bandung No. 16 Tahun 2022,Pelayanan Terpadu Satu Pintu
131396,PERDA Kab. Bandung No. 1 Tahun 2020,PELAYANAN TERPADU SATU PINTU,Mencabut,PERDA Kab. Bandung No. 12 Tahun 2015,Pelayanan Terpadu Satu Pintu
203918,PERBUP Kab. Purworejo No. 103 Tahun 2016,"Pembentukan, Kedudukan, Susunan Organisasi, Tugas dan Fungsi, serta Tata Kerja Unit Pelaksana Teknis Radio Irama FM pada Dinas Komunikasi dan Informatika Kabupaten Purworejo",Dicabut,PERBUP Kab. Purworejo No. 68 Tahun 2017,"Pencabutan Peraturan Bupati Purworejo Nomor 103 Tahun 2016 Pembentukan, Kedudukan, Susunan Organisasi, Tugas dan Fungsi, serta Tata Kerja Unit Pelaksana Teknis Radio Irama FM pada Dinas Komunikasi dan Informatika Kabupaten Purworejo"
271228,PERGUB Prov. Kalimantan Tengah No. 21 Tahun 2020,Penyelenggaraan Pelayanan Terpadu Satu Pintu Pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Provinsi Kalimantan Tengah,Dicabut,PERGUB Prov. Kalimantan Tengah No. 3 Tahun 2023,Penyelenggaraan Pelayanan Terpadu Satu Pintu pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu
271228,PERGUB Prov. Kalimantan Tengah No. 21 Tahun 2020,Penyelenggaraan Pelayanan Terpadu Satu Pintu Pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Provinsi Kalimantan Tengah,Mencabut,PERGUB Prov. Kalimantan Tengah No. 36 Tahun 2018,"Perubahan Kedua Atas Peraturan Gubernur
"
271228,PERGUB Prov. Kalimantan Tengah No. 21 Tahun 2020,Penyelenggaraan Pelayanan Terpadu Satu Pintu Pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Provinsi Kalimantan Tengah,Mencabut,PERGUB Prov. Kalimantan Tengah No. 1 Tahun 2017,"Penyelenggaraan Pelayanan Terpadu Satu Pintu
"
181172,PERBUP Kab. Bulungan No. 40 Tahun 2020,Pedoman Standar Harga Satuan di Lingkungan Pemerintah Daerah,Dicabut,PERBUP Kab. Bulungan No. 39 Tahun 2021,"Pedoman Standar Biaya Honorarium/Biaya Jasa Lainnya, Biaya Perjalanan Dinas, Biaya Konsumsi Rapat, Biaya Pengadaan Kendaraan dan Biaya Pemeliharaan Jasa di Lingkungan Pemerintah Daerah"
181172,PERBUP Kab. Bulungan No. 40 Tahun 2020,Pedoman Standar Harga Satuan di Lingkungan Pemerintah Daerah,Diubah,PERBUP Kab. Bulungan No. 23 Tahun 2021,Perubahan Atas Peraturan Bupati Nomor 40 Tahun 2020 Pedoman Standar Harga Satuan Di Lingkungan Pemerintah Daerah
284816,SE Menteri PAN-RB No. 18,Sistem Kerja Pegawai Aparatur Sipil Negara Selama Pemberlakuan Pembatasan Kegiatan Masyarakat Pada Masa Pandemi Corona Virus Disease 2019,Dicabut,SE Menteri PAN-RB No. 19,Penyesuaian Sistem Kerja Aparatur Sipil Negara Selama Pemberlakuan Pembatasan Kegiatan Masyarakat Pada Masa Pandemi Corona Virus Disease 2019
250983,PERWALI Kota Palembang No. 46 Tahun 2013,Sistem dan Prosedur Pengelolaan Keuangan Daerah,Mencabut,Perwali No. 43 Tahun 2009,Sistem dan Prosedur Pengelolaan Keuangan Daerah
68385,INPRES No. 11 Tahun 2015,Peningkatan Pengendalian Kebakaran Hutan dan Lahan,Dicabut,INPRES No. 3 Tahun 2020,Penanggulangan Kebakaran Hutan dan Lahan
324087,PERBUP Kab. Tangerang No. 23 Tahun 2022,Standar Harga Satuan Biaya Umum Tahun Anggaran 2023,Dicabut,PERBUP Kab. Tangerang No. 55 Tahun 2023,Standar Harga Satuan Biaya Umum Tahun Anggaran 2024
324087,PERBUP Kab. Tangerang No. 23 Tahun 2022,Standar Harga Satuan Biaya Umum Tahun Anggaran 2023,Diubah,PERBUP Kab. Tangerang No. 94 Tahun 2022,Perubahan Atas Peraturan Bupati Nomor 23 Tahun 2022 Tentang Standar Harga Satuan Biaya Umum Tahun Anggaran 2023
324087,PERBUP Kab. Tangerang No. 23 Tahun 2022,Standar Harga Satuan Biaya Umum Tahun Anggaran 2023,Mencabut,PERBUP Kab. Tangerang No. 54 Tahun 2022,Perubahan Atas Peraturan Bupati Nomor 59 Tahun 2021 Tentang Standar Harga Satuan Biaya Umum Tahun Anggaran 2022
316094,PERDA Kab. Banyuasin No. 6 Tahun 2019,Rencana Tata Ruang Wilayah Kabupaten Banyuasin Tahun 2019-2039,Mencabut,Peraturan Daerah No. 28 Tahun 2012,Rencana Tata Ruang Wilayah Kabupaten Banyuasin Tahun 2012-2032 dicabut dan dinyatakan tidak berlaku
265092,Permendag No. 73/M-DAG/PER/9/2015 Tahun 2015,Kewajiban Pencantuman Label dalam Bahasa Indonesia pada Barang,Dicabut,Permendag No. 25 Tahun 2021,Penetapan Barang Yang Wajib Menggunakan Atau Melengkapi Label Berbahasa Indonesia
265092,Permendag No. 73/M-DAG/PER/9/2015 Tahun 2015,Kewajiban Pencantuman Label dalam Bahasa Indonesia pada Barang,Diubah,Permendag No. 79 Tahun 2019,Perubahan Atas Peraturan Menteri Perdagangan Nomor 73/M-Dag/PER/9/2015 Tentang Kewajiban Pencantuman Label Dalam Bahasa Indonesia Pada Barang
265092,Permendag No. 73/M-DAG/PER/9/2015 Tahun 2015,Kewajiban Pencantuman Label dalam Bahasa Indonesia pada Barang,Mencabut,Permendag No. 10/M-DAG/PER/1/2014 Tahun 2014,Perubahan atas Peraturan Menteri Perdagangan Nomor 67/M-DAG/PER/11/2013 Kewajiban Pencantuman Label Dalam Bahasa Indonesia pada Barang
265092,Permendag No. 73/M-DAG/PER/9/2015 Tahun 2015,Kewajiban Pencantuman Label dalam Bahasa Indonesia pada Barang,Mencabut,Permendag No. 67/M-DAG/PER/11/2013 Tahun 2013,Kewajiban Pencantuman Label Dalam Bahasa Indonesia pada Barang
135460,PERBUP Kab. Indramayu No. 48 Tahun 2016,ORGANISASI DAN TATA KERJA DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN INDRAMAYU,Dicabut,PERBUP Kab. Indramayu No. 16 Tahun 2022,Organisasi Dan Tata Kerja Dinas Komunikasi Dan Informatika Kabupaten Indramayu
327700,PERWALI Kota Samarinda No. 02 Tahun 2023,"Kode Klasifikasi, Jadwal Retensi Arsip, dan Sistem Klasifikasi Keamanan dan Akses Arsip Dinamis di Lingkungan Pemerintah Daerah",Mencabut,PERWALI Kota Samarinda No. 26 Tahun 2010,Pedoman Kearsipan Pemerintah Kota Samarinda
327700,PERWALI Kota Samarinda No. 02 Tahun 2023,"Kode Klasifikasi, Jadwal Retensi Arsip, dan Sistem Klasifikasi Keamanan dan Akses Arsip Dinamis di Lingkungan Pemerintah Daerah",Mencabut,PERWALI Kota Samarinda No. 20 Tahun 2018,Jadwal Retensi Arsip (JRA) Fasilitatif
327700,PERWALI Kota Samarinda No. 02 Tahun 2023,"Kode Klasifikasi, Jadwal Retensi Arsip, dan Sistem Klasifikasi Keamanan dan Akses Arsip Dinamis di Lingkungan Pemerintah Daerah",Mencabut,PERWALI Kota Samarinda No. 30 Tahun 2020,Jadwal Retensi Arsip (JRA) Substantif
141816,Permenkominfo No. 16 Tahun 2018,Ketentuan Operasional Sertifikasi Alat dan/atau Perangkat Telekomunikasi,Mencabut,Permenkominfo No. 11 Tahun 2017,Tata Cara Pelaksanaan Uji Petik Alat dan/atau Perangkat Telekomunikasi
141816,Permenkominfo No. 16 Tahun 2018,Ketentuan Operasional Sertifikasi Alat dan/atau Perangkat Telekomunikasi,Mencabut,Permenkominfo No. 23 Tahun 2016,"Sertifikasi Perangkat Telekomunikasi Pesawat Telepon Seluler, Komputer Genggam, dan Komputer Tablet"
